episode,reward,avg100,loss,epsilon,eval_mean,eval_std
425,442.0,420.29,0.0581813666168063,0.79175,256.3,8.775534171775528
426,232.0,422.32,0.045238714605963244,0.7912600000000001,nan,nan
427,208.0,423.16,0.08042642263507542,0.79077,nan,nan
428,253.0,424.43,0.07315234517013257,0.79028,nan,nan
429,260.0,425.8,0.09850056027151788,0.78979,nan,nan
430,232.0,426.78,0.10010135020224722,0.7893,nan,nan
431,249.0,427.94,0.09561038774486826,0.78881,nan,nan
432,206.0,428.51,0.13097582141517264,0.78832,nan,nan
433,247.0,429.63,0.09106505553917733,0.78783,nan,nan
434,227.0,426.9,0.18234658811860902,0.78734,nan,nan
435,248.0,424.38,0.14851583712785918,0.78685,nan,nan
436,227.0,421.65,0.1374614952275189,0.78636,nan,nan
437,227.0,418.92,0.14022220722384265,0.7858700000000001,nan,nan
438,248.0,416.4,0.18983268801023387,0.78538,nan,nan
439,228.0,413.68,0.15362721739662097,0.78489,nan,nan
440,223.0,410.91,0.20043648203710646,0.7844,nan,nan
441,249.0,411.52,0.18526673285794598,0.78391,nan,nan
442,217.0,408.69,0.24152905350467319,0.78342,nan,nan
443,205.0,405.74,0.2478115502566031,0.78293,nan,nan
444,205.0,402.79,0.23957924005836703,0.78244,nan,nan
445,195.0,402.11,0.23587919008315134,0.78195,nan,nan
446,228.0,403.09,0.2813388286804343,0.78146,nan,nan
447,343.0,405.98,0.25912584990952653,0.7809699999999999,nan,nan
448,211.0,405.89,0.29687772331024426,0.7804800000000001,nan,nan
449,200.0,407.46,0.3209064576672972,0.77999,nan,nan
450,240.0,405.6,0.29745416462562085,0.7795,251.7,29.993499295680728
451,178.0,404.72,0.2757358812520037,0.77901,nan,nan
452,189.0,401.61,0.3176462768568416,0.77852,nan,nan
